frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,frame.protocols
"940","1714740701.771841000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"941","1714740701.772632000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"942","1714740701.772844000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"943","1714740701.772926000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"944","1714740701.774370000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","165","eth:ethertype:ip:udp:quic"
"945","1714740701.774607000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"946","1714740701.774607000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"947","1714740701.774607000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"948","1714740701.774654000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"949","1714740701.774654000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"950","1714740701.774654000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"951","1714740701.774654000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"952","1714740701.774705000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"953","1714740701.774788000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"954","1714740701.774937000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"955","1714740701.774984000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"956","1714740701.775053000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"957","1714740701.775175000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"958","1714740701.775175000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"959","1714740701.775246000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"960","1714740701.776595000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"961","1714740701.776595000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"962","1714740701.776595000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"963","1714740701.776595000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"964","1714740701.776595000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"965","1714740701.776629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"966","1714740701.776629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"967","1714740701.776629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"968","1714740701.776629000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"969","1714740701.776683000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"970","1714740701.777726000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"971","1714740701.777838000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"972","1714740701.777891000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","1399","eth:ethertype:ip:udp:quic:tls"
"973","1714740701.778027000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"974","1714740701.778027000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"975","1714740701.778027000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"976","1714740701.778070000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"977","1714740701.778070000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"978","1714740701.778070000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"979","1714740701.778070000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"980","1714740701.778119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"981","1714740701.778119000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"982","1714740701.778492000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"983","1714740701.778579000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"984","1714740701.778628000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"985","1714740701.778628000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"986","1714740701.778679000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"987","1714740701.778703000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"988","1714740701.778983000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","92","eth:ethertype:ip:udp:data"
"989","1714740701.779099000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"990","1714740701.779144000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"991","1714740701.780072000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"992","1714740701.780133000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"993","1714740701.780282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"994","1714740701.780282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"995","1714740701.780282000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"996","1714740701.780321000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"997","1714740701.780321000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"998","1714740701.780321000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"999","1714740701.780374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1000","1714740701.780374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1001","1714740701.780374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1002","1714740701.780374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1003","1714740701.780374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1004","1714740701.780389000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","73","eth:ethertype:ip:udp:quic"
"1005","1714740701.780424000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1006","1714740701.780424000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1007","1714740701.780424000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1008","1714740701.780424000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1009","1714740701.780469000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1010","1714740701.780469000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1011","1714740701.780469000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1012","1714740701.780470000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1013","1714740701.780529000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","75","eth:ethertype:ip:udp:quic"
"1014","1714740701.780984000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1015","1714740701.781154000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1016","1714740701.781154000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1017","1714740701.781154000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1018","1714740701.781154000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1019","1714740701.781190000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1020","1714740701.781190000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.65","172.16.31.14","17","1167","eth:ethertype:ip:udp:quic"
"1021","1714740701.781257000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.65","17","75","eth:ethertype:ip:udp:quic"
"1022","1714740701.783138000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1023","1714740701.783236000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1024","1714740701.788697000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.35","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic:tls"
"1025","1714740701.788697000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.35","172.16.31.14","17","657","eth:ethertype:ip:udp:quic"
"1026","1714740701.789931000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","155","eth:ethertype:ip:udp:quic"
"1027","1714740701.792918000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.35","172.16.31.14","17","171","eth:ethertype:ip:udp:quic"
"1028","1714740701.799787000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","90","eth:ethertype:ip:udp:data"
"1029","1714740701.799953000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"1030","1714740701.800054000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"1031","1714740701.804108000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1032","1714740701.804210000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1033","1714740701.812234000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","74","eth:ethertype:ip:udp:quic"
"1034","1714740701.846774000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.4","17","1399","eth:ethertype:ip:udp:quic:tls"
"1035","1714740701.857921000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.4","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic:tls"
"1036","1714740701.857921000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.4","172.16.31.14","17","657","eth:ethertype:ip:udp:quic"
"1037","1714740701.859052000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.4","17","155","eth:ethertype:ip:udp:quic"
"1038","1714740701.862194000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.4","172.16.31.14","17","171","eth:ethertype:ip:udp:quic"
"1039","1714740701.881994000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.4","17","74","eth:ethertype:ip:udp:quic"
"1040","1714740701.895545000","00:26:f1:d9:37:42","01:80:c2:00:00:0e",,,,"143","eth:ethertype:lldp"
"1041","1714740701.914063000","84:34:97:3c:aa:a0","09:00:09:09:13:a6",,,,"60","eth:ethertype:ieee802a:data"
"1042","1714740701.929795000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","321","eth:ethertype:ip:udp:quic"
"1043","1714740701.933374000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1044","1714740701.933526000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1045","1714740701.933924000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1395","eth:ethertype:ip:udp:quic"
"1046","1714740701.933924000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1047","1714740701.934091000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1048","1714740701.934091000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1049","1714740701.934091000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","958","eth:ethertype:ip:udp:quic"
"1050","1714740701.934166000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","78","eth:ethertype:ip:udp:quic"
"1051","1714740701.934255000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1052","1714740701.954739000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","320","eth:ethertype:ip:udp:quic"
"1053","1714740701.958058000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1054","1714740701.958153000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1055","1714740701.958569000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1395","eth:ethertype:ip:udp:quic"
"1056","1714740701.958569000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1057","1714740701.958722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1058","1714740701.958722000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","941","eth:ethertype:ip:udp:quic"
"1059","1714740701.958735000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","78","eth:ethertype:ip:udp:quic"
"1060","1714740701.958802000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1061","1714740701.987516000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"1062","1714740702.086676000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","320","eth:ethertype:ip:udp:quic"
"1063","1714740702.090248000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1064","1714740702.090352000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1065","1714740702.090995000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1395","eth:ethertype:ip:udp:quic"
"1066","1714740702.090995000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1067","1714740702.091172000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","78","eth:ethertype:ip:udp:quic"
"1068","1714740702.091180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1069","1714740702.091180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1070","1714740702.091180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1071","1714740702.091180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","1399","eth:ethertype:ip:udp:quic"
"1072","1714740702.091180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","896","eth:ethertype:ip:udp:quic"
"1073","1714740702.091300000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.185.182","17","73","eth:ethertype:ip:udp:quic"
"1074","1714740702.119201000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.185.182","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"1075","1714740702.178675000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1076","1714740702.178698000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1077","1714740702.178708000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","907","eth:ethertype:ip:udp:data"
"1078","1714740702.182411000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"1079","1714740702.182524000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1080","1714740702.183676000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1081","1714740702.208382000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1394","eth:ethertype:ip:udp:data"
"1082","1714740702.208382000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1083","1714740702.208599000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"1084","1714740702.208624000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1085","1714740702.208624000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1086","1714740702.208624000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1087","1714740702.208672000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1088","1714740702.208672000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1089","1714740702.208672000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1090","1714740702.208672000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1091","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1092","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1093","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","488","eth:ethertype:ip:udp:data"
"1094","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1393","eth:ethertype:ip:udp:data"
"1095","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1096","1714740702.208725000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1097","1714740702.208749000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1098","1714740702.208772000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1099","1714740702.208772000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1100","1714740702.208772000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","196","eth:ethertype:ip:udp:data"
"1101","1714740702.208772000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","186","eth:ethertype:ip:udp:data"
"1102","1714740702.209014000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1103","1714740702.213014000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1104","1714740702.234180000","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,,"119","eth:llc:stp"
"1105","1714740702.240339000","30:e1:71:5d:1d:b6","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1106","1714740702.268270000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1107","1714740702.325514000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","545","eth:ethertype:ip:udp:data"
"1108","1714740702.328681000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","92","eth:ethertype:ip:udp:data"
"1109","1714740702.328841000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"1110","1714740702.328868000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"1111","1714740702.333180000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1112","1714740702.333277000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1113","1714740702.363331000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","922","eth:ethertype:ip:udp:data"
"1114","1714740702.367058000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
